,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS
12,0,1,1,2,135000.0,0,1,1,1,-10039,-1313,4.0
13,0,0,1,1,720000.0,0,1,1,1,-16722,-2223,3.0
14,1,1,1,2,180000.0,4,4,1,1,-16032,-1221,4.0
15,0,0,1,1,166500.0,4,4,1,1,-20208,-8033,3.0
16,0,0,0,1,225000.0,4,2,1,5,-15817,-7379,3.0
17,0,1,1,1,180000.0,2,1,1,1,-11774,-1388,3.0
18,0,1,1,1,67500.0,4,4,1,1,-11454,-1678,3.0
19,0,0,1,1,157500.0,4,4,1,1,-18150,-1812,3.0
20,0,0,1,2,90000.0,2,4,1,5,-12989,-6195,4.0
21,0,1,1,2,135000.0,4,4,1,1,-13375,-1346,4.0
22,0,0,0,2,144000.0,4,4,1,1,-12277,-982,4.0
23,0,0,0,1,144000.0,0,1,1,1,-12753,-1315,3.0
24,0,0,1,2,67500.0,0,4,1,1,-15140,-3174,4.0
25,0,0,0,1,135000.0,4,4,1,1,-14461,-1589,3.0
26,0,0,0,2,193500.0,0,3,0,1,-9596,-2445,4.0
27,0,1,1,2,292500.0,0,1,1,1,-13958,-3021,4.0
28,0,1,1,1,202500.0,0,4,1,1,-15346,-2481,3.0
29,1,1,0,2,225000.0,0,4,1,1,-14636,-3850,4.0
30,1,1,0,2,234000.0,2,4,1,1,-10293,-3243,4.0
31,0,1,0,1,90000.0,4,4,1,1,-15179,-991,3.0
32,1,0,0,1,405000.0,4,4,1,5,-12675,-1328,3.0
33,0,0,0,1,99000.0,0,4,1,5,-9538,-827,3.0
34,1,0,1,1,225000.0,4,4,1,1,-18176,-1312,3.0
35,1,1,0,2,450000.0,4,4,1,1,-14970,-7183,4.0
36,0,0,1,1,180000.0,2,4,1,1,-14574,-964,3.0
37,1,0,1,1,292500.0,4,1,1,0,-12954,-2590,3.0
38,1,1,0,1,360000.0,0,4,1,1,-16538,-3846,3.0
39,0,1,1,1,126000.0,0,4,1,1,-10128,-367,3.0
40,0,1,1,1,135000.0,0,4,1,1,-11159,-856,3.0
41,0,0,0,1,112500.0,4,4,1,5,-11499,-4006,3.0
42,1,0,1,1,225000.0,4,1,1,1,-10382,-1081,3.0
43,0,1,0,1,315000.0,0,1,1,1,-14504,-2518,3.0
44,0,0,0,1,112500.0,4,4,1,1,-12834,-1224,3.0
45,0,1,0,1,81000.0,4,4,1,1,-15062,-2014,3.0
46,0,1,1,2,180000.0,0,1,1,1,-11719,-2866,4.0
47,1,1,1,1,360000.0,4,4,1,1,-20998,-2932,3.0
48,1,1,0,2,139500.0,4,4,1,1,-12989,-1598,4.0
49,0,0,0,1,180000.0,4,4,1,1,-15938,-8342,3.0
50,1,0,1,1,117000.0,0,4,0,1,-16809,-5247,3.0
51,1,1,1,1,315000.0,0,1,1,1,-17370,-492,3.0
52,0,1,1,2,202500.0,0,4,1,1,-9868,-583,4.0
53,0,0,1,1,211500.0,4,4,1,1,-12585,-755,3.0
54,0,0,1,1,67500.0,2,4,1,1,-13882,-3505,3.0
55,0,0,1,1,90000.0,4,4,1,1,-16280,-3694,3.0
56,0,0,1,2,189000.0,4,4,0,1,-13788,-351,4.0
57,0,1,1,2,450000.0,4,4,1,1,-14874,-4693,4.0
58,1,1,0,2,225000.0,0,4,1,1,-14636,-3850,4.0
59,1,1,0,1,229500.0,2,4,1,1,-21665,-4342,3.0
60,0,0,1,1,135000.0,0,1,1,1,-11659,-397,3.0
61,0,0,1,2,153000.0,4,1,1,1,-10783,-1011,4.0
62,0,0,1,1,360000.0,4,4,1,1,-10556,-1379,3.0
63,0,0,1,2,112500.0,4,4,1,1,-12327,-1112,4.0
64,0,0,1,1,112500.0,4,4,1,1,-15912,-2028,3.0
65,0,1,0,1,225000.0,4,1,0,1,-13528,-980,3.0
66,1,1,1,1,292500.0,0,1,1,1,-12569,-3322,3.0
67,1,1,1,2,216000.0,2,1,1,1,-11121,-2565,4.0
68,0,1,1,1,157500.0,0,4,1,1,-13830,-4239,3.0
69,0,0,1,2,126000.0,0,1,1,1,-12411,-1773,4.0
70,1,0,1,1,562500.0,4,2,1,1,-13790,-5639,3.0
71,1,1,1,1,675000.0,4,1,1,1,-16338,-4654,3.0
72,0,0,1,1,126000.0,4,4,1,1,-11461,-1204,3.0
73,0,1,1,1,225000.0,4,4,0,1,-12564,-819,3.0
74,0,1,0,2,135000.0,2,4,1,1,-14227,-2199,4.0
75,1,1,0,2,292500.0,0,4,1,1,-14670,-6957,4.0
76,0,0,0,2,247500.0,4,4,3,1,-12891,-1090,3.0
77,0,1,1,1,225000.0,2,4,1,1,-13649,-1477,3.0
78,0,1,1,1,108000.0,4,4,1,1,-15379,-796,3.0
79,0,0,1,2,103500.0,4,4,1,1,-14431,-6621,4.0
80,0,0,0,2,121500.0,4,4,1,5,-10006,-413,4.0
81,0,0,1,1,135000.0,4,4,0,1,-16323,-5467,3.0
82,0,1,1,1,157500.0,4,4,1,1,-15813,-1345,3.0
83,0,0,1,1,117000.0,4,1,1,1,-18989,-551,3.0
84,0,1,1,2,225000.0,0,1,1,1,-14100,-3623,4.0
85,0,1,0,1,450000.0,1,4,0,1,-19772,365243,3.0
86,1,1,1,2,180000.0,4,4,1,1,-14382,-563,4.0
87,0,0,1,1,121500.0,1,4,1,1,-18797,365243,3.0
88,0,1,1,1,180000.0,4,4,1,1,-12579,-3716,3.0
89,0,0,1,1,135000.0,4,4,1,1,-10112,-3170,3.0
90,1,1,1,1,180000.0,0,4,1,1,-15988,-1994,3.0
91,1,1,1,2,225000.0,0,1,1,1,-13170,-704,4.0
92,1,1,1,1,180000.0,4,1,1,1,-14082,-1800,3.0
93,0,1,1,1,135000.0,0,1,1,1,-11278,-2481,3.0
94,0,1,1,1,180000.0,4,1,1,1,-15001,-249,3.0
95,0,0,0,1,157500.0,4,4,0,1,-15100,-3500,3.0
96,0,1,1,1,315000.0,4,4,1,1,-15506,-6099,3.0
97,0,0,1,1,90000.0,4,4,1,1,-16691,-1291,3.0
98,1,1,1,2,315000.0,4,1,1,1,-13803,-160,4.0
99,1,0,1,1,202500.0,2,1,1,1,-10756,-2355,3.0
100,0,1,1,2,225000.0,0,1,1,1,-14100,-3623,4.0
101,0,1,1,1,247500.0,4,4,0,1,-15174,-70,3.0
102,0,0,1,2,81000.0,4,4,1,1,-16435,-9745,4.0
103,1,0,1,1,180000.0,4,1,1,5,-15670,-1654,3.0
104,0,1,1,1,157500.0,0,4,1,1,-13830,-4239,3.0
105,0,0,0,1,153000.0,4,2,1,1,-11881,-716,3.0
106,1,1,1,1,247500.0,4,1,1,2,-15606,-160,3.0
107,1,0,1,1,540000.0,4,1,1,1,-11566,-1921,3.0
108,0,0,1,1,135000.0,4,4,1,1,-18875,-2675,3.0
109,0,0,0,1,112500.0,4,4,0,1,-14308,-655,3.0
110,1,0,0,1,112500.0,4,4,1,5,-8785,-715,3.0
111,0,1,1,1,126000.0,4,1,1,1,-9441,-157,3.0
112,1,1,0,2,225000.0,2,1,1,5,-10937,-1539,4.0
113,1,0,1,1,270000.0,4,4,1,1,-12910,-359,3.0
114,0,1,1,2,103500.0,4,4,1,1,-11816,-1600,4.0
115,0,0,1,1,247500.0,0,2,1,1,-10916,-921,3.0
116,1,1,1,1,270000.0,4,1,1,1,-17193,-1137,3.0
117,1,0,0,2,270000.0,4,4,1,5,-14952,-283,4.0
118,0,0,1,1,90000.0,4,4,0,1,-11508,-1170,3.0
119,1,0,0,1,135000.0,4,4,1,1,-14999,-321,3.0
120,0,0,0,1,76500.0,4,4,1,1,-10080,-735,3.0
121,0,0,1,1,135000.0,4,4,1,1,-14948,-4881,3.0
122,1,0,1,1,270000.0,0,4,1,1,-15646,-4614,3.0
123,1,1,1,2,225000.0,0,4,1,1,-16084,-1382,4.0
124,0,0,1,1,135000.0,4,4,0,5,-10190,-279,3.0
125,0,0,1,1,211500.0,4,1,1,1,-12442,-2330,3.0
126,0,0,1,1,121500.0,1,4,1,1,-18797,365243,3.0
127,0,1,1,1,90000.0,2,4,1,1,-17715,-6884,3.0
128,1,1,1,1,189000.0,0,4,1,2,-16893,-1521,3.0
129,0,0,0,2,180000.0,4,1,1,1,-11905,-1700,4.0
130,1,0,1,1,126000.0,0,4,0,1,-12755,-2105,3.0
131,0,1,1,1,157500.0,4,1,1,5,-10845,-521,3.0
132,0,0,0,1,135000.0,4,4,1,1,-17708,-1571,3.0
133,0,0,0,1,675000.0,0,1,1,1,-10885,-1039,3.0
134,0,0,1,1,135000.0,4,4,1,1,-11598,-2330,3.0
135,0,0,0,2,139500.0,4,2,1,5,-13166,-2988,4.0
136,1,1,1,1,180000.0,4,4,1,1,-16809,-3327,3.0
137,0,0,1,1,90000.0,0,4,1,1,-12890,-5359,3.0
138,1,0,1,2,135000.0,1,1,1,1,-16372,365243,4.0
139,1,1,1,2,112500.0,4,4,1,1,-12070,-249,4.0
140,0,1,0,1,202500.0,4,1,1,4,-9510,-2878,3.0
141,1,1,0,2,315000.0,0,2,1,1,-11080,-657,4.0
142,0,0,1,1,225000.0,0,4,0,1,-16505,-1862,3.0
143,0,1,0,1,225000.0,4,1,0,1,-11501,-735,3.0
144,0,1,1,2,90000.0,4,1,1,1,-11599,-1928,4.0
145,0,0,1,1,225000.0,4,1,1,1,-13071,-1344,3.0
146,0,0,1,2,67500.0,4,4,1,1,-15630,-716,4.0
147,1,1,1,1,202500.0,0,4,0,1,-11890,-741,3.0
148,0,0,0,2,202500.0,4,4,1,1,-13446,-2720,4.0
149,1,1,0,2,135000.0,2,4,1,1,-14038,-6558,4.0
150,0,1,0,2,81000.0,4,1,1,1,-12358,-3017,4.0
151,1,1,1,2,99000.0,2,4,1,5,-16558,-3235,4.0
152,1,0,1,1,202500.0,2,1,1,1,-10756,-2355,3.0
153,0,1,0,1,292500.0,2,1,1,1,-16010,-2667,3.0
154,1,0,1,2,157500.0,4,4,1,1,-10087,-1447,4.0
155,0,0,1,1,108000.0,4,4,1,1,-11950,-3109,3.0
156,1,0,1,1,81000.0,4,4,1,1,-16055,-3664,3.0
157,0,0,1,1,157500.0,4,4,1,1,-18150,-1812,3.0
158,1,1,0,2,247500.0,4,4,1,1,-18338,-5673,4.0
159,1,1,0,2,360000.0,4,4,1,1,-16030,-2540,4.0
160,0,1,0,1,225000.0,0,1,0,5,-9932,-668,3.0
161,1,1,1,1,180000.0,4,1,1,1,-14082,-1800,3.0
162,1,1,1,2,157500.0,1,4,1,1,-16957,365243,4.0
163,1,0,1,1,135000.0,4,4,1,4,-10414,-2742,3.0
164,1,1,1,1,900000.0,4,4,1,0,-15344,-1101,3.0
165,1,1,1,2,135000.0,4,1,1,1,-11564,-2944,4.0
166,0,1,0,2,315000.0,4,1,1,1,-13793,-2653,4.0
167,0,0,0,1,90000.0,4,4,1,1,-16118,-1959,3.0
168,0,0,0,1,225000.0,0,4,1,1,-10448,-3392,3.0
169,0,0,1,1,315000.0,2,4,0,1,-11206,-2514,3.0
170,1,0,0,1,180000.0,4,4,1,1,-15997,-1892,3.0
171,0,0,0,1,157500.0,0,2,1,5,-11941,-2760,3.0
172,0,1,1,1,157500.0,4,4,1,1,-12622,-678,3.0
173,0,1,1,1,130500.0,4,4,1,1,-14152,-5560,3.0
174,0,1,0,1,81000.0,4,4,1,1,-15062,-2014,3.0
175,1,0,1,1,360000.0,2,1,0,1,-18862,-7093,3.0
176,1,1,1,1,193500.0,4,4,1,1,-10439,-2250,3.0
177,0,0,1,1,135000.0,4,2,1,1,-15948,-9359,3.0
178,1,1,1,2,315000.0,4,1,1,1,-13803,-160,4.0
179,1,0,1,1,135000.0,4,4,1,1,-9547,-1340,3.0
180,1,1,0,1,157500.0,4,4,1,1,-11288,-1904,3.0
181,0,0,1,2,67500.0,4,4,1,1,-12226,-596,4.0
182,0,0,1,1,225000.0,0,4,1,1,-14058,-3694,3.0
183,1,0,1,1,112500.0,4,4,1,1,-15171,-1508,3.0
184,0,0,1,1,162000.0,4,4,1,1,-12673,-1236,3.0
185,1,1,1,1,135000.0,4,4,1,1,-10910,-1436,3.0
186,0,1,1,1,247500.0,4,4,0,1,-17152,-1253,3.0
187,1,0,1,1,135000.0,4,1,1,1,-9403,-1999,3.0
188,0,0,1,1,135000.0,4,4,1,1,-14948,-4881,3.0
189,0,1,0,1,166500.0,0,4,0,1,-14019,-3902,3.0
190,0,1,1,1,202500.0,2,4,0,1,-12337,-458,3.0
191,0,0,1,1,135000.0,4,4,1,1,-10112,-3170,3.0
192,0,0,0,2,90000.0,4,4,1,1,-11863,-96,4.0
193,1,0,0,1,360000.0,4,3,1,1,-12615,-1048,3.0
194,1,1,1,1,382500.0,4,1,1,1,-16269,-2728,3.0
195,0,1,1,1,99000.0,4,4,1,1,-12804,-382,3.0
196,1,0,1,1,126000.0,0,4,0,1,-12755,-2105,3.0
197,0,1,1,1,540000.0,2,2,1,1,-13297,-168,3.0
198,0,1,0,1,450000.0,1,4,0,1,-19772,365243,3.0
199,0,0,0,2,225000.0,0,4,1,1,-14476,-4987,4.0
200,0,0,1,2,112500.0,4,1,1,1,-14768,-2133,4.0
201,0,0,1,2,180000.0,4,4,1,1,-13542,-424,4.0
202,0,0,0,2,135000.0,4,1,0,1,-13634,-6344,4.0
203,0,0,0,2,121500.0,4,1,1,1,-11697,-614,4.0
204,0,0,1,2,157500.0,2,4,1,1,-12682,-932,4.0
205,1,1,1,1,324000.0,4,1,1,1,-11296,-3181,3.0
206,0,1,1,1,333000.0,0,1,1,1,-11525,-1616,3.0
207,1,1,0,2,171000.0,4,4,1,5,-11301,-2250,4.0
208,0,1,0,1,405000.0,4,4,1,4,-13810,-1678,3.0
209,1,1,1,1,157500.0,4,4,1,1,-16902,-1699,3.0
210,1,0,1,1,180000.0,4,1,1,5,-15670,-1654,3.0
211,1,1,1,2,126000.0,4,4,1,1,-16468,-3304,4.0
212,1,1,1,1,157500.0,0,4,1,1,-14291,-1988,3.0
213,0,1,1,1,130500.0,4,4,1,1,-14152,-5560,3.0
214,0,0,1,1,108000.0,4,4,1,1,-13012,-1342,3.0
215,0,0,1,1,108000.0,2,4,1,1,-14028,-3277,3.0
216,0,0,0,2,121500.0,4,1,1,1,-11697,-614,4.0
217,0,0,1,2,202500.0,4,1,1,1,-13797,-3259,4.0
218,0,0,1,1,112500.0,4,4,0,1,-10124,-1358,3.0
219,0,0,1,1,162000.0,4,4,1,1,-12673,-1236,3.0
220,0,0,1,1,157500.0,2,4,1,1,-13690,-3748,3.0
221,0,1,1,1,180000.0,0,1,1,1,-11901,-183,3.0
222,0,1,1,1,270000.0,0,0,1,1,-12155,-979,3.0
223,1,0,0,1,76500.0,4,4,1,1,-10257,-523,3.0
224,1,1,0,2,180000.0,4,4,1,1,-9342,-615,4.0
225,0,0,1,1,112500.0,4,4,1,1,-13692,-711,3.0
226,0,0,0,1,157500.0,0,2,1,5,-11941,-2760,3.0
227,0,0,0,1,76500.0,4,4,1,1,-10080,-735,3.0
228,0,1,1,1,157500.0,0,4,1,1,-13830,-4239,3.0
229,1,1,0,2,225000.0,4,4,1,1,-14136,-2628,4.0
230,0,0,0,2,180000.0,2,4,1,1,-11950,-4022,4.0
231,1,1,1,1,270000.0,0,2,1,1,-16570,-2806,3.0
232,1,1,0,2,135000.0,2,4,1,1,-14038,-6558,4.0
233,0,0,1,2,85500.0,4,4,0,1,-10081,-249,4.0
234,0,0,1,1,135000.0,4,4,1,1,-10112,-3170,3.0
235,1,0,1,1,270000.0,2,1,1,1,-11082,-376,3.0
236,0,0,1,2,225000.0,4,1,1,1,-13600,-5711,4.0
237,0,1,0,1,67500.0,2,1,1,1,-13876,-5370,3.0
238,1,0,1,2,148500.0,0,4,1,2,-15868,-4423,4.0
239,1,1,1,1,180000.0,4,1,1,1,-14082,-1800,3.0
240,0,0,1,1,112500.0,4,4,1,1,-10989,-135,3.0
241,1,1,1,2,675000.0,0,1,1,1,-13398,-3003,4.0
242,1,1,0,1,180000.0,0,4,1,1,-14566,-292,3.0
243,1,1,1,1,157500.0,0,4,1,1,-14291,-1988,3.0
244,0,0,1,2,202500.0,4,4,1,1,-15792,-6237,4.0
245,0,0,1,1,108000.0,2,4,1,1,-14028,-3277,3.0
246,0,1,1,1,225000.0,0,1,0,1,-10689,-2819,3.0
247,1,0,0,2,202500.0,4,4,0,1,-10525,-863,4.0
248,0,1,0,1,315000.0,0,1,1,1,-11025,-2065,3.0
249,0,0,1,1,225000.0,4,4,1,1,-13326,-3700,3.0
250,0,1,1,2,112500.0,4,1,1,1,-14133,-2695,4.0
251,0,0,1,1,180000.0,4,1,1,1,-12288,-1635,3.0
252,1,0,1,1,180000.0,4,1,1,5,-15670,-1654,3.0
253,0,0,1,2,135000.0,4,4,1,1,-12760,-1518,4.0
254,1,0,0,1,112500.0,4,4,1,1,-15774,-2347,3.0
255,0,1,0,1,135000.0,4,1,1,4,-11262,-563,3.0
256,0,0,0,2,121500.0,4,1,1,1,-11697,-614,4.0
257,1,1,1,1,135000.0,4,4,1,1,-10000,-1779,3.0
258,1,0,1,1,112500.0,4,4,1,1,-10145,-1126,3.0
259,1,0,1,2,180000.0,4,4,1,1,-12123,-551,4.0
260,0,0,1,1,180000.0,4,4,1,1,-19990,-10490,3.0
261,1,0,1,1,157500.0,4,4,0,1,-20315,-5454,3.0
262,1,1,1,1,180000.0,4,4,1,1,-11511,-3806,3.0
263,1,1,1,1,135000.0,0,4,1,1,-10707,-2564,3.0
264,0,0,1,1,180000.0,4,2,1,2,-10754,-65,3.0
265,0,1,0,2,112500.0,4,4,0,1,-10668,-401,4.0
266,0,0,1,1,243000.0,4,1,1,1,-14295,-5966,3.0
267,0,1,1,1,180000.0,0,2,0,1,-15445,-706,3.0
268,1,1,1,2,180000.0,4,4,0,1,-13059,-4813,4.0
269,1,0,0,1,202500.0,4,4,1,1,-10512,-523,3.0
270,1,0,1,1,180000.0,4,4,1,1,-13706,-932,3.0
271,1,1,0,1,202500.0,4,2,1,1,-11745,-231,3.0
272,1,1,0,2,378000.0,0,1,1,1,-10722,-1245,4.0
273,0,1,0,1,112500.0,4,1,1,1,-10638,-993,3.0
274,0,0,0,1,112500.0,4,1,0,5,-12076,-5362,3.0
275,1,1,1,2,157500.0,4,4,1,5,-12859,-4056,4.0
276,0,1,0,1,166500.0,2,1,1,1,-14489,-5819,3.0
277,1,1,1,1,135000.0,4,1,1,1,-15013,-3846,3.0
278,0,0,0,1,72000.0,4,4,1,1,-12758,-148,3.0
279,0,0,1,1,126000.0,4,4,1,1,-11461,-1204,3.0
280,0,0,1,1,76500.0,1,4,1,1,-20442,365243,3.0
281,1,1,1,1,270000.0,4,4,1,1,-18383,-3870,3.0
282,0,1,1,1,67500.0,0,4,1,1,-11909,-3553,3.0
283,0,0,0,1,189000.0,4,4,1,1,-18979,-4487,3.0
284,1,1,1,1,225000.0,2,1,1,1,-12763,-2255,3.0
285,1,0,0,1,292500.0,2,4,1,1,-15437,-7835,3.0
286,0,1,1,2,306000.0,4,4,1,1,-13061,-1555,4.0
287,0,0,1,1,166500.0,4,4,1,1,-20208,-8033,3.0
288,0,0,1,1,193500.0,0,4,1,1,-16921,-1095,3.0
289,1,1,0,1,315000.0,2,1,1,2,-9095,-926,3.0
290,1,1,0,2,180000.0,2,4,1,1,-12240,-4663,4.0
291,0,0,0,1,112500.0,4,1,0,5,-12076,-5362,3.0
292,1,0,1,1,180000.0,4,1,1,5,-15670,-1654,3.0
293,0,0,0,1,157500.0,4,1,1,1,-15773,-309,3.0
294,0,0,1,2,270000.0,0,1,1,1,-11506,-2331,4.0
295,1,1,1,1,225000.0,0,4,1,1,-17317,-285,3.0
296,1,0,1,2,135000.0,4,4,1,1,-13534,-2557,4.0
297,0,1,1,1,225000.0,4,1,1,1,-12786,-229,3.0
298,0,0,0,2,225000.0,2,4,1,1,-12079,-1984,4.0
299,1,1,1,2,157500.0,0,1,1,5,-14192,-626,4.0
300,1,0,0,1,202500.0,2,2,1,5,-12096,-575,3.0
301,1,1,1,1,135000.0,4,2,1,1,-11638,-5009,3.0
302,0,1,0,2,270000.0,2,1,1,1,-16053,-7369,4.0
303,0,0,0,2,180000.0,0,4,1,1,-14786,-972,4.0
304,1,1,1,1,180000.0,0,4,1,1,-16798,-1317,3.0
305,1,1,1,2,108000.0,2,4,1,1,-12529,-918,4.0
306,1,1,1,2,225000.0,4,1,1,1,-13456,-992,4.0
307,0,0,0,2,112500.0,0,4,1,1,-11945,-1323,4.0
308,1,0,0,2,225000.0,4,1,0,1,-16768,-3088,4.0
309,0,0,1,1,157500.0,0,4,1,1,-15466,-2269,3.0
310,0,0,0,1,112500.0,0,4,1,1,-9582,-747,3.0
311,1,1,1,2,157500.0,4,4,1,1,-15575,-139,4.0
312,1,1,1,1,261000.0,0,1,1,1,-11928,-1325,3.0
313,0,1,1,1,90000.0,4,4,1,1,-13868,-994,3.0
314,0,0,1,1,135000.0,0,1,1,1,-11416,-420,3.0
315,1,1,1,1,900000.0,4,4,1,0,-15344,-1101,3.0
316,0,0,1,1,270000.0,2,4,1,1,-14400,-2512,3.0
317,0,0,0,1,76500.0,4,1,1,1,-15915,-785,3.0
318,1,1,1,1,225000.0,0,4,1,1,-11294,-1077,3.0
319,1,1,0,1,270000.0,0,1,1,2,-12928,-239,3.0
320,0,0,0,1,225000.0,2,4,0,1,-17616,-7189,3.0
321,0,1,1,1,135000.0,4,4,1,5,-10532,-117,3.0
322,1,0,1,1,202500.0,0,4,1,1,-16184,-1003,3.0
323,1,1,1,1,180000.0,4,4,0,1,-14450,-3243,3.0
324,0,1,1,2,90000.0,2,1,1,1,-11131,-405,4.0
325,1,1,1,1,310500.0,4,1,1,1,-11023,-3093,3.0
326,0,1,0,1,157500.0,4,4,1,1,-14883,-1010,3.0
327,0,1,1,2,112500.0,4,4,1,1,-13028,-104,4.0
328,0,0,1,1,225000.0,0,4,1,1,-14058,-3694,3.0
329,0,0,1,2,153000.0,0,1,1,1,-13283,-1324,4.0
330,0,0,0,2,144000.0,4,4,1,1,-12277,-982,4.0
331,0,0,1,2,112500.0,4,4,1,1,-12974,-2379,4.0
332,1,1,1,1,450000.0,4,1,1,1,-10454,-1496,3.0
333,1,1,1,2,130500.0,4,4,1,1,-11647,-2905,4.0
334,1,0,0,1,148500.0,4,4,1,1,-13574,-109,3.0
335,0,0,1,1,135000.0,1,4,0,1,-19295,365243,3.0
336,0,0,0,1,135000.0,4,1,1,1,-11524,-1892,3.0
337,0,1,1,1,135000.0,0,1,1,1,-11278,-2481,3.0
338,0,0,1,2,216000.0,2,1,1,1,-15444,-3112,4.0
339,1,0,1,1,225000.0,2,4,1,1,-9183,-2054,3.0
340,1,1,1,1,135000.0,0,1,1,1,-11383,-777,3.0
341,1,0,0,1,189000.0,4,4,1,1,-8966,-985,3.0
342,1,1,1,1,360000.0,0,4,1,1,-13940,-617,3.0
343,1,0,1,2,270000.0,4,4,1,1,-13777,-460,4.0
344,1,1,1,1,171000.0,0,2,1,1,-14399,-6122,3.0
345,0,1,1,1,157500.0,1,4,1,1,-20661,365243,3.0
346,0,0,1,2,112500.0,4,1,1,1,-14768,-2133,4.0
347,0,0,1,1,360000.0,0,4,1,1,-15812,-565,3.0
348,0,0,1,1,121500.0,4,1,1,1,-11981,-2965,3.0
349,0,0,1,1,180000.0,0,4,0,1,-11920,-2967,3.0
350,1,1,1,1,180000.0,4,4,0,1,-14450,-3243,3.0
351,1,1,0,2,180000.0,4,2,1,1,-12463,-2170,4.0
352,1,1,1,1,157500.0,4,4,1,1,-13867,-3095,3.0
353,1,1,1,2,225000.0,0,4,1,1,-16084,-1382,4.0
354,1,0,1,2,450000.0,0,1,1,1,-12238,-2187,4.0
355,0,0,1,1,247500.0,0,1,1,1,-14371,-1325,3.0
356,1,1,1,1,270000.0,4,4,1,1,-13207,-1401,3.0
357,0,1,1,1,270000.0,0,4,1,1,-13865,-1682,3.0
358,1,0,1,1,231750.0,4,4,1,1,-14247,-135,3.0
359,0,1,0,2,135000.0,4,4,1,5,-10018,-704,4.0
360,0,1,0,1,67500.0,2,4,1,1,-15151,-1162,3.0
361,0,1,1,1,292500.0,4,4,1,1,-12740,-3504,3.0
362,0,1,1,2,112500.0,4,1,1,1,-14133,-2695,4.0
363,0,1,1,1,225000.0,0,1,1,1,-11241,-1327,3.0
364,0,0,1,1,81000.0,4,4,0,1,-16591,-8254,3.0
365,1,1,0,2,157500.0,1,4,1,1,-20266,365243,4.0
366,0,0,1,1,270000.0,4,1,1,1,-13749,-2877,3.0
367,0,1,1,1,247500.0,4,4,0,1,-17152,-1253,3.0
368,1,1,1,1,225000.0,0,4,1,1,-18824,-840,3.0
369,1,1,0,1,99000.0,1,4,1,1,-18692,365243,3.0
370,0,1,1,1,315000.0,4,4,1,1,-15506,-6099,3.0
371,0,0,1,1,180000.0,2,1,1,1,-10969,-3485,3.0
372,0,1,1,2,157500.0,0,1,1,1,-13584,-6337,4.0
373,0,1,0,1,112500.0,0,4,1,3,-14499,-2860,3.0
374,1,0,1,1,157500.0,4,4,1,3,-11318,-3330,3.0
375,1,1,1,1,180000.0,0,1,1,1,-15131,-1466,3.0
376,0,0,1,1,112500.0,4,4,1,1,-13741,-5221,3.0
377,0,0,1,2,157500.0,0,1,1,1,-13766,-73,4.0
378,0,0,1,1,180000.0,4,1,1,1,-12288,-1635,3.0
379,1,0,1,1,202500.0,0,4,1,1,-14952,-104,3.0
380,1,1,1,1,225000.0,0,4,1,1,-17317,-285,3.0
381,0,1,1,1,225000.0,0,1,1,1,-16503,-2670,3.0
382,0,0,0,1,69750.0,0,4,1,2,-10167,-829,3.0
383,1,1,1,1,112500.0,4,4,1,1,-16204,-925,3.0
384,0,1,0,1,337500.0,4,1,1,1,-10542,-2607,3.0
385,1,1,1,1,180000.0,4,1,1,5,-11917,-1680,3.0
386,0,1,1,2,112500.0,2,4,0,1,-13328,-5817,4.0
387,1,0,1,1,225000.0,0,4,1,1,-12040,-1707,3.0
388,0,0,0,2,193500.0,4,1,1,5,-15011,-7614,4.0
389,1,1,0,1,171000.0,4,1,1,5,-15420,-1563,3.0
390,0,0,0,1,135000.0,4,1,1,5,-10263,-583,3.0
391,0,1,1,2,225000.0,2,1,1,1,-14731,-4617,4.0
392,1,1,1,2,139500.0,4,4,1,1,-11736,-1171,4.0
393,0,0,0,1,247500.0,0,2,1,1,-12217,-2349,3.0
394,1,1,0,1,315000.0,2,4,1,1,-13230,-3643,3.0
395,1,0,1,1,175500.0,4,4,1,4,-10917,-377,3.0
396,1,1,1,2,135000.0,4,4,1,1,-14156,-2195,4.0
397,1,0,0,1,225000.0,0,1,1,1,-10565,-2348,3.0
398,1,0,0,2,180000.0,4,4,1,1,-14966,-399,4.0
399,0,1,1,2,450000.0,0,1,1,1,-15137,-2734,4.0
400,1,1,1,2,202500.0,4,1,1,1,-11838,-798,4.0
401,0,1,1,1,112500.0,0,4,0,1,-11660,-807,3.0
402,0,0,1,1,90000.0,4,4,1,1,-16691,-1291,3.0
403,0,0,1,1,180000.0,0,1,0,5,-11471,-1010,3.0
404,0,1,1,1,157500.0,2,4,1,1,-13811,-3380,3.0
405,1,0,1,1,112500.0,4,1,1,1,-13682,-5460,3.0
406,0,0,1,1,112500.0,4,4,1,1,-14284,-4267,3.0
407,1,1,1,1,270000.0,4,4,1,1,-14488,-1630,3.0
408,0,1,1,1,270000.0,4,4,1,1,-14512,-4596,3.0
409,0,1,1,2,387000.0,0,4,1,1,-15107,-279,4.0
